Kanton;Datum und Zeit;Effektiver Datendownload pro Kanton und Stunde in Bytes;Effektiver Datendownload pro Kanton und Stunde in GB
BE;2017-07-20T04:00:00+02:00;1036822528468;965.616226632148
BE;2017-07-20T10:00:00+02:00;2882588455941;2684.619702343829
BE;2017-07-20T11:00:00+02:00;3398801137083;3165.3802255941555
BE;2017-07-20T16:00:00+02:00;3473212329680;3234.6810490638018
BE;2017-07-20T18:00:00+02:00;3490160404509;3250.465173748322
BE;2017-07-20T20:00:00+02:00;4025341230849;3748.89115882013
BE;2017-07-20T22:00:00+02:00;3137340465936;2921.8760001808405
BE;2017-07-20T23:00:00+02:00;2093351747671;1949.5857392167673
BE;2017-07-21T00:00:00+02:00;1349041292190;1256.3926095049828
BE;2017-07-21T05:00:00+02:00;1793653493633;1670.4699896583334
BE;2017-07-21T06:00:00+02:00;1964428637479;1829.5167363053188
BE;2017-07-21T10:00:00+02:00;2808512620955;2615.631204987876
BE;2017-07-21T11:00:00+02:00;3254474408316;3030.965484973043
BE;2017-07-21T18:00:00+02:00;3514583687854;3273.2111288737506
BE;2017-07-21T22:00:00+02:00;3007963729790;2801.3845251780003
BE;2017-07-22T02:00:00+02:00;738811415046;688.0717492159456
BE;2017-07-22T11:00:00+02:00;3061801008951;2851.524398616515
BE;2017-07-22T12:00:00+02:00;3031161796362;2822.9894082639366
BE;2017-07-22T14:00:00+02:00;3029786829243;2821.708870346658
BE;2017-07-22T20:00:00+02:00;3466337848110;3228.2786891888827
BE;2017-07-22T22:00:00+02:00;2998365448329;2792.445428975858
BE;2017-07-23T01:00:00+02:00;1260651134291;1174.0728600798175
BE;2017-07-23T05:00:00+02:00;841970700719;784.1463207444176
BE;2017-07-23T10:00:00+02:00;3229486622587;3007.693796033971
BE;2017-07-23T14:00:00+02:00;3363146525425;3132.174280867912
BE;2017-07-23T18:00:00+02:00;3651675112627;3400.887467551045
BE;2017-07-23T19:00:00+02:00;3910579844676;3642.0112891830504
BE;2017-07-23T21:00:00+02:00;4004813084705;3729.772832901217
BE;2017-07-23T23:00:00+02:00;2110760319332;1965.7987349964678
BE;2017-07-24T00:00:00+02:00;1381323348691;1286.4576174793765
BE;2017-07-24T02:00:00+02:00;633736101584;590.2127377539873
BE;2017-07-24T04:00:00+02:00;967412276352;900.9728919267654
BE;2017-07-24T07:00:00+02:00;2125193187263;1979.240390717052
BE;2017-07-24T08:00:00+02:00;2313158665023;2154.2968834033236
BE;2017-07-24T12:00:00+02:00;2868050884815;2671.080534174107
BE;2017-07-24T13:00:00+02:00;2750650022089;2561.7424604380503
BE;2017-07-24T17:00:00+02:00;3622193631741;3373.4306988688186
BE;2017-07-24T18:00:00+02:00;3772294354991;3513.222890897654
BE;2017-07-24T19:00:00+02:00;4048543429490;3770.499890195206
BE;2017-07-24T21:00:00+02:00;4212417777116;3923.119769539684
BE;2017-07-25T04:00:00+02:00;1014230585291;944.5758399469778
BE;2017-07-25T08:00:00+02:00;2296172409600;2138.477200269699
BE;2017-07-25T15:00:00+02:00;1018287157393;948.3538171211258
BE;2017-07-25T17:00:00+02:00;244436178204;227.6489308141172
BE;2017-07-25T19:00:00+02:00;1633667047541;1521.4710007803515
BE;2017-07-26T00:00:00+02:00;908457480671;846.066959827207
BE;2017-07-26T07:00:00+02:00;1712393109322;1594.7903593275696
BE;2017-07-26T11:00:00+02:00;2893663736453;2694.9343611048535
BE;2017-07-26T16:00:00+02:00;3029048265782;2821.0210295226425
BE;2017-07-26T18:00:00+02:00;3194883927381;2975.4675248460844
BE;2017-07-26T22:00:00+02:00;2918966733534;2718.4996134918183
BE;2017-07-27T03:00:00+02:00;559182217617;520.7790225902572
BE;2017-07-27T06:00:00+02:00;1804425426991;1680.5021343668923
BE;2017-07-27T09:00:00+02:00;2320917328261;2161.522701625712
BE;2017-07-27T11:00:00+02:00;3131505536866;2916.4417990166694
BE;2017-07-27T13:00:00+02:00;2538242730055;2363.9227543538436
BE;2017-07-28T01:00:00+02:00;870373977520;810.598933622241
BE;2017-07-28T02:00:00+02:00;629984836410;586.7190998140723
BE;2017-07-28T03:00:00+02:00;550207232717;512.4204165460542
BE;2017-07-28T07:00:00+02:00;2033132380066;1893.5020827371627
BE;2017-07-28T08:00:00+02:00;2178583722132;2028.9642011113465
BE;2017-07-28T09:00:00+02:00;2410491979112;2244.945596076548
BE;2017-07-28T16:00:00+02:00;3053097118883;2843.4182693092152
BE;2017-07-28T18:00:00+02:00;3093800103915;2881.325878123753
BE;2017-07-28T19:00:00+02:00;3220457185353;2999.2844773018733
BE;2017-07-28T21:00:00+02:00;3436791554845;3200.761559274979
BE;2017-07-28T23:00:00+02:00;2210718664711;2058.8921985691413
BE;2017-07-29T02:00:00+02:00;762426689767;710.0651876693591
BE;2017-07-29T04:00:00+02:00;660612926188;615.2437312416732
BE;2017-07-29T06:00:00+02:00;1541100619929;1435.2617970937863
JU;2017-07-03T07:00:00+02:00;151472799687;141.0700377887115
JU;2017-07-03T15:00:00+02:00;219009640344;203.96862211078405
JU;2017-07-03T17:00:00+02:00;233823285808;217.76490454375744
JU;2017-07-03T18:00:00+02:00;246564180146;229.63078706152737
JU;2017-07-03T23:00:00+02:00;136305405190;126.94430089555681
JU;2017-07-04T02:00:00+02:00;38845953578;36.17811349965632
JU;2017-07-04T05:00:00+02:00;129901671558;120.98035920225084
JU;2017-07-04T10:00:00+02:00;201776726967;187.9192208563909
JU;2017-07-04T19:00:00+02:00;271334390077;252.6998427482322
JU;2017-07-04T20:00:00+02:00;286926241199;267.22088567819446
JU;2017-07-05T00:00:00+02:00;86755554055;80.79740596469492
JU;2017-07-05T04:00:00+02:00;79439522042;73.9838201943785
JU;2017-07-05T05:00:00+02:00;122984600238;114.53833453170955
JU;2017-07-05T07:00:00+02:00;152130099965;141.68219637591392
JU;2017-07-05T09:00:00+02:00;153332319465;142.80185053590685
JU;2017-07-05T13:00:00+02:00;174350421796;162.37648371234536
JU;2017-07-05T14:00:00+02:00;190017386652;176.9674817584455
JU;2017-07-05T21:00:00+02:00;270293083279;251.73005022015423
JU;2017-07-06T00:00:00+02:00;78702044175;73.29699040856212
JU;2017-07-06T01:00:00+02:00;51666182082;48.117881717160344
JU;2017-07-06T06:00:00+02:00;129563098684;120.6650386415422
JU;2017-07-06T09:00:00+02:00;178743467717;166.4678265498951
JU;2017-07-06T14:00:00+02:00;181610041299;169.13753123860806
JU;2017-07-06T18:00:00+02:00;223937026467;208.557608040981
JU;2017-07-06T19:00:00+02:00;262756550502;244.71110711060464
JU;2017-07-06T20:00:00+02:00;268702907071;250.2490832200274
JU;2017-07-06T23:00:00+02:00;148111540709;137.93962142337114
JU;2017-07-07T05:00:00+02:00;135602760979;126.28991247992963
JU;2017-07-07T06:00:00+02:00;144551405812;134.62398742511868
JU;2017-07-07T09:00:00+02:00;210183083673;195.7482506269589
JU;2017-07-07T11:00:00+02:00;246466383648;229.53970697522163
JU;2017-07-07T13:00:00+02:00;204432623111;190.3927168911323
JU;2017-07-07T16:00:00+02:00;234228367750;218.14216650091112
JU;2017-07-07T18:00:00+02:00;212756346949;198.1447888063267
JU;2017-07-08T00:00:00+02:00;114437747870;106.57845797948539
JU;2017-07-08T02:00:00+02:00;57990990231;54.00831832643598
JU;2017-07-08T09:00:00+02:00;207531201201;193.2784926155582
JU;2017-07-08T10:00:00+02:00;218917817910;203.8831058051437
JU;2017-07-08T12:00:00+02:00;204809488519;190.74370015319437
JU;2017-07-08T16:00:00+02:00;226419914675;210.86997787933797
JU;2017-07-08T21:00:00+02:00;211919223600;197.36515693366528
JU;2017-07-08T22:00:00+02:00;213900542461;199.210403916426
JU;2017-07-09T00:00:00+02:00;129379663715;120.4942015139386
JU;2017-07-09T01:00:00+02:00;98938024607;92.1432158043608
JU;2017-07-09T03:00:00+02:00;51639197035;48.092749933712184
JU;2017-07-09T04:00:00+02:00;40869470008;38.06266003102064
JU;2017-07-09T06:00:00+02:00;70399816838;65.56493867002428
JU;2017-07-09T09:00:00+02:00;221943172473;206.70068680588156
JU;2017-07-09T10:00:00+02:00;244180020641;227.4103654930368
JU;2017-07-09T13:00:00+02:00;257501715995;239.81716110836715
JU;2017-07-09T18:00:00+02:00;263374159219;245.28630005102605
JU;2017-07-09T21:00:00+02:00;275427461450;256.51181251741946
JU;2017-07-09T22:00:00+02:00;211678466748;197.14093464240432
JU;2017-07-10T02:00:00+02:00;28762585975;26.787245622836053
JU;2017-07-10T13:00:00+02:00;193885813526;180.5702350344509
JU;2017-07-10T14:00:00+02:00;206535776122;192.3514307681471
JU;2017-07-10T15:00:00+02:00;222546752862;207.26281484775245
JU;2017-07-10T16:00:00+02:00;263216666150;245.13962320052087
JU;2017-07-10T19:00:00+02:00;324855432580;302.5451978482306
JU;2017-07-11T00:00:00+02:00;98067742060;91.33270202204585
JU;2017-07-11T04:00:00+02:00;90321253878;84.11822270415723
JU;2017-07-11T06:00:00+02:00;135787790610;126.4622347522527
JU;2017-07-11T07:00:00+02:00;161045518602;149.98532701469958
JU;2017-07-11T11:00:00+02:00;263223154242;245.14566570706666
JU;2017-07-11T14:00:00+02:00;208975925272;194.62399675697088
JU;2017-07-11T18:00:00+02:00;234129444592;218.05003713071346
JU;2017-07-11T21:00:00+02:00;279619712468;260.4161505289376
JU;2017-07-12T05:00:00+02:00;136411112017;127.04274804983288
JU;2017-07-12T06:00:00+02:00;136727088847;127.33702440466732
JU;2017-07-12T09:00:00+02:00;167085403858;155.61040850169957
JU;2017-07-12T12:00:00+02:00;205655470292;191.5315820761025
JU;2017-07-12T14:00:00+02:00;207875045359;193.59872244205326
JU;2017-07-12T15:00:00+02:00;234030158982;217.957570200786
JU;2017-07-12T21:00:00+02:00;288681265599;268.85537952091545
JU;2017-07-12T22:00:00+02:00;207029428748;192.81118060275912
JU;2017-07-13T05:00:00+02:00;127334711943;118.58969176467508
JU;2017-07-13T06:00:00+02:00;132712634228;123.59827219322324
JU;2017-07-13T09:00:00+02:00;171916612867;160.10982251446694
JU;2017-07-13T11:00:00+02:00;246950133668;229.99023428931832
JU;2017-07-13T12:00:00+02:00;185626205844;172.87787594273686
JU;2017-07-13T16:00:00+02:00;226803032666;211.2267843130976
JU;2017-07-13T17:00:00+02:00;243246472823;226.54093133565038
JU;2017-07-13T18:00:00+02:00;229024141465;213.29535307828337
JU;2017-07-13T19:00:00+02:00;245552608172;228.68868724629283
JU;2017-07-14T00:00:00+02:00;93257585111;86.85289426799864
JU;2017-07-14T02:00:00+02:00;43753789966;40.74889232032001
JU;2017-07-14T06:00:00+02:00;138641405427;129.11987065058202
JU;2017-07-14T09:00:00+02:00;189296403609;176.29601397458464
JU;2017-07-14T10:00:00+02:00;212054034453;197.49070932436734
JU;2017-07-14T11:00:00+02:00;234428864938;218.32889405824244
JU;2017-07-14T13:00:00+02:00;212503823066;197.90960761345923
JU;2017-07-14T14:00:00+02:00;228790711312;213.07795430719852
JU;2017-07-14T15:00:00+02:00;247922158123;230.89550260733813
JU;2017-07-14T16:00:00+02:00;256117322361;238.527844064869
JU;2017-07-14T19:00:00+02:00;234395965392;218.29825396835804
JU;2017-07-14T20:00:00+02:00;236118667419;219.90264525543898
JU;2017-07-14T21:00:00+02:00;244906882107;228.0873079849407
JU;2017-07-14T23:00:00+02:00;173560974509;161.64125363249332
JU;2017-07-15T00:00:00+02:00;113620189577;105.8170474851504
JU;2017-07-15T01:00:00+02:00;67924906556;63.259998854249716
FR;2017-07-09T00:00:00+02:00;598867546809;557.7388655478135
FR;2017-07-09T02:00:00+02:00;359828723441;335.1166131356731
FR;2017-07-09T05:00:00+02:00;234867579274;218.73747862316668
FR;2017-07-09T06:00:00+02:00;393723205580;366.68330950662494
FR;2017-07-09T13:00:00+02:00;1349784528817;1257.084802553989
FR;2017-07-09T15:00:00+02:00;1448524610872;1349.0436699911952
FR;2017-07-10T04:00:00+02:00;354541177580;330.19220231100917
FR;2017-07-10T10:00:00+02:00;1077586026931;1003.5801929710433
FR;2017-07-10T11:00:00+02:00;1268042237127;1180.9563610022888
FR;2017-07-10T14:00:00+02:00;961643574970;895.6003701034933
FR;2017-07-10T15:00:00+02:00;1112057264954;1035.6840351168066
FR;2017-07-11T00:00:00+02:00;393712846559;366.6736619165167
FR;2017-07-11T10:00:00+02:00;1024740596859;954.364050979726
FR;2017-07-11T17:00:00+02:00;1286707044126;1198.3393171112984
FR;2017-07-12T00:00:00+02:00;413380838529;384.9909068355337
FR;2017-07-12T02:00:00+02:00;194187622007;180.8513160860166
FR;2017-07-12T05:00:00+02:00;663176496779;617.6312424046919
FR;2017-07-12T09:00:00+02:00;877931413050;817.6373439375311
FR;2017-07-12T16:00:00+02:00;1360204994346;1266.7896173391491
FR;2017-07-12T17:00:00+02:00;1398792122560;1302.7266809344292
FR;2017-07-12T23:00:00+02:00;714441915988;665.3758846111596
FR;2017-07-13T02:00:00+02:00;205277858285;191.17990348953754
FR;2017-07-13T08:00:00+02:00;827704745460;770.8601145632565
FR;2017-07-13T13:00:00+02:00;975032585994;908.06985832192
FR;2017-07-13T15:00:00+02:00;1085287936380;1010.7531551085413
FR;2017-07-13T21:00:00+02:00;1369902268377;1275.8209075564519
FR;2017-07-13T23:00:00+02:00;645332264555;601.0125061077997
FR;2017-07-14T06:00:00+02:00;715497672250;666.3591342512518
FR;2017-07-14T23:00:00+02:00;779997902067;726.4296543477103
FR;2017-07-15T03:00:00+02:00;146684644352;136.61072063446045
FR;2017-07-15T17:00:00+02:00;1070819135185;997.2780339280143
FR;2017-07-15T19:00:00+02:00;1139292753256;1061.049060203135
FR;2017-07-15T20:00:00+02:00;1203663898010;1120.999360466376
FR;2017-07-15T21:00:00+02:00;1170187808025;1089.8223221534863
FR;2017-07-16T07:00:00+02:00;653387947813;608.5149457799271
FR;2017-07-16T10:00:00+02:00;1075851264240;1001.9645693153143
FR;2017-07-16T19:00:00+02:00;1430683770139;1332.428092266433
FR;2017-07-17T01:00:00+02:00;244861684380;228.0452143214643
FR;2017-07-17T02:00:00+02:00;169059675717;157.44909245241433
FR;2017-07-17T03:00:00+02:00;159477513246;148.5250082295388
FR;2017-07-17T04:00:00+02:00;335055221586;312.0444916058332
FR;2017-07-17T07:00:00+02:00;681383891035;634.5881997002289
FR;2017-07-17T08:00:00+02:00;767210199969;714.5201787063852
FR;2017-07-17T16:00:00+02:00;1211278875802;1128.091361189261
FR;2017-07-17T20:00:00+02:00;1468827085156;1367.9518226124346
FR;2017-07-18T02:00:00+02:00;190021005825;176.97085237596184
FR;2017-07-18T05:00:00+02:00;587349246843;547.011612768285
FR;2017-07-18T09:00:00+02:00;780370031395;726.7762267915532
FR;2017-07-18T15:00:00+02:00;1040189585456;968.7520428150892
FR;2017-07-18T16:00:00+02:00;1177408738491;1096.5473377062008
FR;2017-07-18T18:00:00+02:00;1229262430136;1144.8398513123393
FR;2017-07-19T02:00:00+02:00;197490176936;183.92706004530191
FR;2017-07-19T03:00:00+02:00;174782571850;162.77895481325686
FR;2017-07-19T06:00:00+02:00;650724254200;606.0341877862811
FR;2017-07-19T11:00:00+02:00;1193418443639;1111.4575375234708
FR;2017-07-19T12:00:00+02:00;954331909156;888.7908506728709
FR;2017-07-19T15:00:00+02:00;1111290993925;1034.970389609225
FR;2017-07-19T16:00:00+02:00;1207614495673;1124.678641253151
FR;2017-07-19T17:00:00+02:00;1195743187840;1113.6226242780685
FR;2017-07-19T21:00:00+02:00;1378843002949;1284.1476154970005
FR;2017-07-20T00:00:00+02:00;429692173245;400.18202107865363
FR;2017-07-20T02:00:00+02:00;195680365451;182.24154175352305
FR;2017-07-20T03:00:00+02:00;175739875559;163.6705133682117
FR;2017-07-20T08:00:00+02:00;805561849141;750.2379353540018
FR;2017-07-20T09:00:00+02:00;875037668738;814.9423345346004
FR;2017-07-20T10:00:00+02:00;990594303327;922.5628369739279
FR;2017-07-20T13:00:00+02:00;934470200780;870.2931932918727
FR;2017-07-20T16:00:00+02:00;1168817211021;1088.5458542229608
FR;2017-07-20T18:00:00+02:00;1175978667380;1095.215480197221
FR;2017-07-20T20:00:00+02:00;1418401994495;1320.9897973528132
FR;2017-07-20T21:00:00+02:00;1380622707120;1285.8050941675901
FR;2017-07-21T00:00:00+02:00;428859697275;399.4067174149677
FR;2017-07-21T01:00:00+02:00;295759458393;275.44746025744826
FR;2017-07-21T09:00:00+02:00;869853112943;810.1138406833634
FR;2017-07-21T13:00:00+02:00;983739280375;916.1785993492231
FR;2017-07-21T17:00:00+02:00;1231891899803;1147.288735772483
FR;2017-07-21T19:00:00+02:00;1255671626149;1169.4353317366913
FR;2017-07-21T21:00:00+02:00;1230759641813;1146.2342383461073
FR;2017-07-22T00:00:00+02:00;534643311379;497.92538525443524
FR;2017-07-22T04:00:00+02:00;248519524515;231.45184341352433
FR;2017-07-22T06:00:00+02:00;596581499442;555.6098180282861
FR;2017-07-22T07:00:00+02:00;760977498046;708.715522704646
FR;2017-07-22T11:00:00+02:00;1070218394803;996.7185508487746
FR;2017-07-22T14:00:00+02:00;1049915248643;977.809772494249
FR;2017-07-22T16:00:00+02:00;1186729396850;1105.227877246216
FR;2017-07-22T17:00:00+02:00;1166219432250;1086.1264842096716
FR;2017-07-22T18:00:00+02:00;1153374237513;1074.1634643757716
FR;2017-07-22T19:00:00+02:00;1185290946148;1103.8882156349719
FR;2017-07-22T21:00:00+02:00;1198905868956;1116.5681005977094
FR;2017-07-23T08:00:00+02:00;885154447939;824.364319386892
FR;2017-07-25T04:00:00+02:00;337919572175;314.712125970982
FR;2017-07-25T06:00:00+02:00;612368294228;570.3124163933098
FR;2017-07-25T07:00:00+02:00;732330610046;682.0360292177647
FR;2017-07-25T13:00:00+02:00;919999719613;856.8165075154975
FR;2017-07-25T18:00:00+02:00;327907673533;305.38781875092536
FR;2017-07-25T21:00:00+02:00;709576422861;660.844541025348
FR;2017-07-25T22:00:00+02:00;598176436445;557.0952188642696
FR;2017-07-26T00:00:00+02:00;264138186087;245.9978555208072
FR;2017-07-26T02:00:00+02:00;128408589931;119.58981857728213
FR;2017-07-26T06:00:00+02:00;458273808808;426.8007434979081
BE;2017-07-29T10:00:00+02:00;2752531261123;2563.4945008186623
BE;2017-07-29T15:00:00+02:00;2964028881233;2760.467008904554
BE;2017-07-30T01:00:00+02:00;1264118597610;1177.3021869454533
BE;2017-07-30T04:00:00+02:00;596718652275;555.7375515578315
BE;2017-07-30T09:00:00+02:00;3093838129578;2881.3612922821194
BE;2017-07-30T11:00:00+02:00;3331013019798;3102.2476216759533
BE;2017-07-30T12:00:00+02:00;3796171427550;3535.4601475875825
BE;2017-07-30T15:00:00+02:00;4316619860569;4020.165522181429
BE;2017-07-30T17:00:00+02:00;3385781931499;3153.2551455302164
BE;2017-07-30T20:00:00+02:00;4072334976739;3792.6574952332303
BE;2017-07-30T22:00:00+02:00;3278017605657;3052.8917961353436
BE;2017-07-30T23:00:00+02:00;2361514937282;2199.3321713823825
BE;2017-07-31T01:00:00+02:00;1027242918885;956.6945199714974
BE;2017-07-31T04:00:00+02:00;804452820300;749.2050717584789
BE;2017-07-31T05:00:00+02:00;1275164085093;1187.589098786004
BE;2017-07-31T09:00:00+02:00;2386486731367;2222.5889669423923
BE;2017-07-31T10:00:00+02:00;2559172599003;2383.4152137888595
BE;2017-07-31T12:00:00+02:00;2260829307851;2105.5613717539236
BE;2017-07-31T13:00:00+02:00;1527924341652;1422.9904316850007
BE;2017-07-31T14:00:00+02:00;1984079345601;1847.817884386517
BE;2017-07-31T18:00:00+02:00;2667605655047;2484.401366717182
BL;2017-07-01T00:00:00+02:00;191461804595;178.31270079594105
BL;2017-07-01T03:00:00+02:00;163587756648;152.35297069698572
BL;2017-07-01T05:00:00+02:00;259895491350;242.04653813503683
BL;2017-07-01T08:00:00+02:00;687010425992;639.8283187225461
BL;2017-07-01T11:00:00+02:00;788954741843;734.771361428313
BL;2017-07-01T16:00:00+02:00;821204014582;764.8058371450752
BL;2017-07-01T18:00:00+02:00;855524867501;796.7696222485974
BL;2017-07-02T03:00:00+02:00;167237437427;155.75200079660863
BL;2017-07-02T04:00:00+02:00;162254461853;151.1112431557849
BL;2017-07-02T08:00:00+02:00;637422737023;593.6461845627055
BL;2017-07-02T09:00:00+02:00;811827204852;756.0730025656521
BL;2017-07-02T12:00:00+02:00;959776342834;893.861374663189
BL;2017-07-02T14:00:00+02:00;922932912366;859.5482561420649
BL;2017-07-02T16:00:00+02:00;929264781317;865.4452686356381
BL;2017-07-02T19:00:00+02:00;1063236288464;990.2159575968981
BL;2017-07-02T20:00:00+02:00;1140279737436;1061.9682608507574
BL;2017-07-03T03:00:00+02:00;140586931985;130.93178345356137
BL;2017-07-03T06:00:00+02:00;488947382496;455.3677351176739
BL;2017-07-03T13:00:00+02:00;596293482154;555.3415810260922
BL;2017-07-03T14:00:00+02:00;641477507714;597.422484042123
BL;2017-07-03T15:00:00+02:00;802135242186;747.0466589424759
BL;2017-07-03T17:00:00+02:00;898127161897;836.4461007500067
BL;2017-07-03T18:00:00+02:00;919555323855;856.4026317140087
BL;2017-07-03T19:00:00+02:00;986293416067;918.5573235778138
BL;2017-07-03T23:00:00+02:00;484894370438;451.59307349286973
BL;2017-07-04T06:00:00+02:00;471526215061;439.14300860930234
BL;2017-07-04T09:00:00+02:00;575299060521;535.7890022182837
BL;2017-07-04T10:00:00+02:00;685579878540;638.4960175864398
BL;2017-07-04T11:00:00+02:00;812765661798;756.9470087047666
BL;2017-07-04T12:00:00+02:00;591407640885;550.7912867562845
BL;2017-07-04T13:00:00+02:00;585855078118;545.620059704408
BL;2017-07-04T15:00:00+02:00;772882396476;719.8028233610094
BL;2017-07-04T19:00:00+02:00;955326648650;889.7172740194947
BL;2017-07-04T21:00:00+02:00;1056667931985;984.0986989298835
BL;2017-07-05T03:00:00+02:00;121950149936;113.57492761313915
BL;2017-07-05T06:00:00+02:00;464533377965;432.630421561189
BL;2017-07-05T09:00:00+02:00;527890185162;491.6360463593155
BL;2017-07-05T10:00:00+02:00;673716135787;627.4470461411402
BL;2017-07-05T14:00:00+02:00;619856364686;577.2862254511565
BL;2017-07-05T18:00:00+02:00;843300971578;785.3852320257574
TI;2017-07-07T15:00:00+02:00;1114066898622;1037.5556523185223
TI;2017-07-07T20:00:00+02:00;1156634259701;1077.1995966332033
TI;2017-07-07T23:00:00+02:00;792520141614;738.0918987225741
TI;2017-07-08T00:00:00+02:00;536557475568;499.70808957517147
TI;2017-07-08T10:00:00+02:00;1044001035074;972.3017318863422
TI;2017-07-08T13:00:00+02:00;1107719287329;1031.6439786264673
TI;2017-07-08T14:00:00+02:00;1072459412260;998.8056609965861
TI;2017-07-08T17:00:00+02:00;1186768905102;1105.2646721731871
TI;2017-07-08T18:00:00+02:00;1179232200287;1098.2455688407645
TI;2017-07-08T19:00:00+02:00;1279616394658;1191.7356351930648
TI;2017-07-08T20:00:00+02:00;1196690134216;1114.5045368149877
TI;2017-07-08T22:00:00+02:00;1024566730414;954.2021252345294
TI;2017-07-08T23:00:00+02:00;807709606211;752.2381899980828
TI;2017-07-09T02:00:00+02:00;288282789172;268.48426942899823
TI;2017-07-09T05:00:00+02:00;262163160558;244.15846966020763
TI;2017-07-09T07:00:00+02:00;682955621864;636.0519881024957
TI;2017-07-09T08:00:00+02:00;895779705553;834.2598616639152
TI;2017-07-09T09:00:00+02:00;1075836452752;1001.9507750421762
TI;2017-07-09T10:00:00+02:00;1184663973216;1103.3043015897274
TI;2017-07-09T13:00:00+02:00;1335047280488;1243.359670497477
TI;2017-07-09T14:00:00+02:00;1283963336541;1195.7840402992442
TI;2017-07-09T18:00:00+02:00;1247663636140;1161.9773098640144
TI;2017-07-09T22:00:00+02:00;1100424444508;1024.8501268289983
TI;2017-07-10T00:00:00+02:00;409833787723;381.68745834659785
TI;2017-07-10T06:00:00+02:00;671974447975;625.8249729638919
TI;2017-07-10T07:00:00+02:00;720010346174;670.5618893485516
TI;2017-07-10T09:00:00+02:00;897903769250;836.2380501348525
TI;2017-07-10T10:00:00+02:00;1009683024200;940.3405936434865
TI;2017-07-10T13:00:00+02:00;987574105817;919.7500588530675
TI;2017-07-10T14:00:00+02:00;1029045646259;958.3734406707808
TI;2017-07-10T15:00:00+02:00;1148508392986;1069.6317935232073
TI;2017-07-10T22:00:00+02:00;1089250943773;1014.4439933570102
TI;2017-07-10T23:00:00+02:00;737859227224;687.184955202043
TI;2017-07-11T03:00:00+02:00;172706903875;160.84583837073296
TI;2017-07-11T04:00:00+02:00;297219094612;276.80685241892934
TI;2017-07-11T07:00:00+02:00;786955573666;732.90949097462
TI;2017-07-11T18:00:00+02:00;1272875204410;1185.4574125353247
TI;2017-07-11T22:00:00+02:00;1145716608515;1067.031741621904
TI;2017-07-12T03:00:00+02:00;169406838593;157.77241307590157
JU;2017-07-15T03:00:00+02:00;33885868983;31.558674744330347
JU;2017-07-15T07:00:00+02:00;141236269929;131.53652653936297
JU;2017-07-15T09:00:00+02:00;156706980391;145.94474843796343
JU;2017-07-15T10:00:00+02:00;192878143876;179.631769541651
JU;2017-07-15T15:00:00+02:00;205797202421;191.6635804073885
JU;2017-07-15T16:00:00+02:00;198151105987;184.5425981907174
JU;2017-07-15T19:00:00+02:00;213100880552;198.4656607285142
JU;2017-07-15T22:00:00+02:00;187293537422;174.4306994806975
JU;2017-07-16T00:00:00+02:00;119362656077;111.16513617057353
JU;2017-07-16T09:00:00+02:00;182041160918;169.5390426721424
JU;2017-07-16T11:00:00+02:00;203129036380;189.1786571405828
JU;2017-07-16T12:00:00+02:00;210912889014;196.42793481610715
JU;2017-07-16T17:00:00+02:00;211297394887;196.7860338157043
JU;2017-07-16T18:00:00+02:00;204499735091;190.45521979313344
JU;2017-07-17T00:00:00+02:00;90656672537;84.43060567323118
JU;2017-07-17T01:00:00+02:00;49887891614;46.46171966008842
JU;2017-07-17T02:00:00+02:00;39781906289;37.04978738818318
JU;2017-07-17T05:00:00+02:00;99298317215;92.47876444365829
JU;2017-07-17T09:00:00+02:00;181745309803;169.26350985001773
JU;2017-07-17T13:00:00+02:00;166407295654;154.9788710232824
JU;2017-07-17T14:00:00+02:00;172189811953;160.36425899062306
JU;2017-07-17T17:00:00+02:00;190760697424;177.65974386036396
JU;2017-07-17T18:00:00+02:00;179494822655;167.16758036520332
JU;2017-07-17T21:00:00+02:00;246556297815;229.62344606872648
JU;2017-07-18T01:00:00+02:00;58139735605;54.146848251111805
JU;2017-07-18T02:00:00+02:00;39096720444;36.411658342927694
JU;2017-07-18T03:00:00+02:00;29110524091;27.111288244836032
JU;2017-07-18T04:00:00+02:00;53977928874;50.27086369134486
JU;2017-07-18T05:00:00+02:00;97885628306;91.16309537179768
JU;2017-07-18T06:00:00+02:00;112752952028;105.0093695782125
JU;2017-07-18T07:00:00+02:00;136726525580;127.33649982139468
JU;2017-07-18T14:00:00+02:00;172753285291;160.8890344304964
JU;2017-07-18T15:00:00+02:00;196064250647;182.59906270261854
JU;2017-07-18T17:00:00+02:00;198455503724;184.82609067484736
JU;2017-07-18T22:00:00+02:00;196727779254;183.2170218732208
JU;2017-07-19T02:00:00+02:00;39107122486;36.42134599946439
JU;2017-07-19T04:00:00+02:00;60421237286;56.27166227065027
JU;2017-07-19T05:00:00+02:00;97832401542;91.11352408491075
JU;2017-07-19T07:00:00+02:00;135126074160;125.84596328437328
JU;2017-07-19T19:00:00+02:00;221862093201;206.62517584953457
JU;2017-07-19T22:00:00+02:00;188273634914;175.34348640032113
JU;2017-07-20T00:00:00+02:00;85706523285;79.82041992712766
JU;2017-07-20T03:00:00+02:00;40878857548;38.07140285894275
JU;2017-07-20T05:00:00+02:00;86244046034;80.32102699764073
JU;2017-07-20T10:00:00+02:00;173664047096;161.73724745959044
